Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
3222;s/t (Museu d'Art Modern de Tarragona, inv 1220-42v);Dibuix;Julio Antonio;1220-42v;135;217;Museu d'Art Modern de Tarragona;1905-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24255298
3223;s/t (Museu d'Art Modern de Tarragona, inv 1221-3v);Dibuix;Julio Antonio;1221-3v;173;253;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24255349
3224;s/t (Museu d'Art Modern de Tarragona, inv 1258 v);Dibuix;José Nogué Massó;1258 v;60;40;Museu d'Art Modern de Tarragona;1890-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258371
3225;s/t (Museu d'Art Modern de Tarragona, inv 1290 v);Dibuix;José Nogué Massó;1290 v;65;33;Museu d'Art Modern de Tarragona;1890-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258474
3226;s/t (Museu d'Art Modern de Tarragona, inv 4496);Dibuix;José Nogué Massó;4496;62;46;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258320
3227;s/t (Museu d'Art Modern de Tarragona, inv 4497);Dibuix;José Nogué Massó;4497;62;475;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258314
3228;s/t (Museu d'Art Modern de Tarragona, inv 4498 v);Dibuix;José Nogué Massó;4498 v;63;435;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258459
3229;s/t (Museu d'Art Modern de Tarragona, inv 4498);Dibuix;José Nogué Massó;4498;63;435;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258317
3230;s/t (Museu d'Art Modern de Tarragona, inv 4499);Dibuix;José Nogué Massó;4499;605;445;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258318
3231;s/t (Museu d'Art Modern de Tarragona, inv 4500);Dibuix;José Nogué Massó;4500;63;47;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258322
3232;s/t (Museu d'Art Modern de Tarragona, inv 4501);Dibuix;José Nogué Massó;4501;625;47;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258324
3233;s/t (Museu d'Art Modern de Tarragona, inv 4502);Dibuix;José Nogué Massó;4502;615;45;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258421
3234;s/t (Museu d'Art Modern de Tarragona, inv 4503);Dibuix;José Nogué Massó;4503;62;47;Museu d'Art Modern de Tarragona;1899-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258325
3235;s/t (Museu d'Art Modern de Tarragona, inv 4504);Dibuix;;4504;62;47;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258430
3236;s/t (Museu d'Art Modern de Tarragona, inv 4505);Dibuix;;4505;62;48;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258425
3237;s/t (Museu d'Art Modern de Tarragona, inv 4506);Dibuix;José Nogué Massó;4506;625;415;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24257018
3238;s/t (Museu d'Art Modern de Tarragona, inv 4507);Dibuix;José Nogué Massó;4507;58;45;Museu d'Art Modern de Tarragona;1890-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258230
3239;s/t (Museu d'Art Modern de Tarragona, inv 4508);Dibuix;José Nogué Massó;4508;49;36;Museu d'Art Modern de Tarragona;1890-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258454
3240;s/t (Museu d'Art Modern de Tarragona, inv 4518);Dibuix;José Nogué Massó;4518;315;485;Museu d'Art Modern de Tarragona;1893-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258305
3241;s/t (Museu d'Art Modern de Tarragona, inv 4519);Dibuix;José Nogué Massó;4519;485;315;Museu d'Art Modern de Tarragona;1893-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258310
3242;s/t (Museu d'Art Modern de Tarragona, inv 4520);Dibuix;José Nogué Massó;4520;32;195;Museu d'Art Modern de Tarragona;1893-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258428
3243;s/t (Museu d'Art Modern de Tarragona, inv 4521);Dibuix;José Nogué Massó;4521;30;20;Museu d'Art Modern de Tarragona;1893-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258429
3244;s/t (Museu d'Art Modern de Tarragona, inv 4522);Dibuix;José Nogué Massó;4522;47;325;Museu d'Art Modern de Tarragona;1893-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258424
3245;s/t (Museu d'Art Modern de Tarragona, inv 4527);Dibuix;José Nogué Massó;4527;235;315;Museu d'Art Modern de Tarragona;1910-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258263
3246;s/t (Museu d'Art Modern de Tarragona, inv 4528 v);Dibuix;José Nogué Massó;4528 v;30;27;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24565452
3247;s/t (Museu d'Art Modern de Tarragona, inv 4528);Dibuix;José Nogué Massó;4528;30;27;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24565451
3248;s/t (Museu d'Art Modern de Tarragona, inv 4529 v);Dibuix;José Nogué Massó;4529 v;36;27;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24565454
3249;s/t (Museu d'Art Modern de Tarragona, inv 4529);Dibuix;José Nogué Massó;4529;27;36;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24565453
3250;s/t (Museu d'Art Modern de Tarragona, inv 4530 v);Dibuix;José Nogué Massó;4530 v;18;265;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24565456
3251;s/t (Museu d'Art Modern de Tarragona, inv 4530);Dibuix;José Nogué Massó;4530;18;265;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24565455
3252;s/t (Museu d'Art Modern de Tarragona, inv 4550);Dibuix;Nicolás Mejía;4550;155;107;Museu d'Art Modern de Tarragona;1897-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258411
3253;s/t (Museu d'Art Modern de Tarragona, inv 4566);Dibuix;José Nogué Massó;4566;18;10;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258436
3254;s/t (Museu d'Art Modern de Tarragona, inv 4567);Dibuix;José Nogué Massó;4567;145;8;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258443
3255;s/t (Museu d'Art Modern de Tarragona, inv 4568);Dibuix;José Nogué Massó;4568;175;10;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258439
3256;s/t (Museu d'Art Modern de Tarragona, inv 4569);Dibuix;José Nogué Massó;4569;15;9;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258441
3257;s/t (Museu d'Art Modern de Tarragona, inv 4570);Dibuix;José Nogué Massó;4570;18;8;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258440
3258;s/t (Museu d'Art Modern de Tarragona, inv 4571);Dibuix;José Nogué Massó;4571;18;9;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258442
3259;s/t (Museu d'Art Modern de Tarragona, inv 4572);Dibuix;José Nogué Massó;4572;175;95;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258435
3260;s/t (Museu d'Art Modern de Tarragona, inv 4573);Dibuix;José Nogué Massó;4573;14;85;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258438
3261;s/t (Museu d'Art Modern de Tarragona, inv 4574);Dibuix;José Nogué Massó;4574;17;95;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258433
3262;s/t (Museu d'Art Modern de Tarragona, inv 4575);Dibuix;José Nogué Massó;4575;17;95;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24258434
3263;s/t (Museu d'Art Modern de Tarragona, inv 464);Dibuix;Josep Sancho Piqué;464;47;46;Museu d'Art Modern de Tarragona;1870-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24568472
3264;sense títol (Museu d'Art de Cerdanyola, inv MAC 344);Dibuix;Ismael Smith;MAC 344;32;24;Museu d'Art de Cerdanyola;1911-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587081
3265;sense títol (Museu d'Art de Cerdanyola, inv MAC 348);Dibuix;Ismael Smith;MAC 348;172;24;Museu d'Art de Cerdanyola;1909-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24586879
3266;sense títol (Museu d'Art de Cerdanyola, inv MAC 378);Dibuix;Ismael Smith;MAC 378;218;152;Museu d'Art de Cerdanyola;1911-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587064
3267;sense títol (Museu d'Art de Cerdanyola, inv MAC 380);Dibuix;Ismael Smith;MAC 380;;;Museu d'Art de Cerdanyola;1911-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24590106
3268;sense títol (Museu d'Art de Cerdanyola, inv MAC 381);Dibuix;Ismael Smith;MAC 381;;;Museu d'Art de Cerdanyola;1911-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24590127
3269;sense títol (Museu d'Art de Cerdanyola, inv MAC 384);Dibuix;Ismael Smith;MAC 384;145;142;Museu d'Art de Cerdanyola;1913-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587232
3270;sense títol (Museu d'Art de Cerdanyola, inv MAC 389);Dibuix;Ismael Smith;MAC 389;10;123;Museu d'Art de Cerdanyola;1910-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587331
3271;sense títol (Museu d'Art de Cerdanyola, inv MAC 408);Dibuix;Ismael Smith;MAC 408;54;54;Museu d'Art de Cerdanyola;1911-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587043
3272;sense títol (Museu d'Art de Cerdanyola, inv MAC 43);Dibuix;Ismael Smith;MAC 43;53;52;Museu d'Art de Cerdanyola;1911-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587025
3273;sense títol (Museu d'Art de Cerdanyola, inv MAC 433);Dibuix;Ismael Smith;MAC 433;133;188;Museu d'Art de Cerdanyola;1912-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587125
3274;sense títol (Museu d'Art de Cerdanyola, inv MAC 435);Dibuix;Ismael Smith;MAC 435;;;Museu d'Art de Cerdanyola;1920-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24590176
3275;sense títol (Museu d'Art de Cerdanyola, inv MAC 49);Dibuix;Ismael Smith;MAC 49;52;52;Museu d'Art de Cerdanyola;1913-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587213
3276;sense títol (Museu d'Art de Cerdanyola, inv MAC 51);Dibuix;Ismael Smith;MAC 51;52;52;Museu d'Art de Cerdanyola;1914-01-01T00:00:00Z;;;;Museu d'Art de Cerdanyola;;;2.138978599 41.49126666;;;;;;;http://www.wikidata.org/entity/Q24587310
3277;text (Museu d'Art Modern de Tarragona, inv 1220-43);Dibuix;Julio Antonio;1220-43;135;217;Museu d'Art Modern de Tarragona;1905-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24255299
3278;text (Museu d'Art Modern de Tarragona, inv 1220-43v);Dibuix;Julio Antonio;1220-43v;135;217;Museu d'Art Modern de Tarragona;1905-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24255300
3279;Àngel de l´Anunciació. Dibuix preparatori per a l’escena de l’Anunciació de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5679 D;77;213;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902015
3280;Àngel de l´Anunciació. Dibuix preparatori per a l’escena de l’Anunciació de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5678 D;150;1355;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902306
3281;Àngel de l´Expulsió del Paradís. Dibuix preparatori per a l’escena de l’Expulsió d’Adam i Eva del Paradís de l'església de la Plana  Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5673 D;199;151;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902359
3282;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5648 D;70;405;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902299
3283;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5649 D;665;305;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902301
3284;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5651 D;44;34;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902325
3285;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5652 D;345;33;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902327
3286;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5653 D;92;535;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902330
3287;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5654 D;106;55;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902331
3288;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5656 D;104;67;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902333
3289;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5657 D;1275;615;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902335
3290;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5658 D;1215;61;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902337
3291;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5659 D;915;615;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902339
3292;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5660 D;69;41;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902341
3293;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5661 D;34;365;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902345
3294;Àngel. Dibuix preparatori per a l’escena de la Trinitat de l'església de la Plana Novella (Olivella, Garraf) (c. 1890);Dibuix;Enric Monserdà i Vidal;5662 D;128;77;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;1890-01-01T00:00:00Z;;;;Reial Acadèmia Catalana de Belles Arts de Sant Jordi;;;2.149367500 41.40648240;;;;;;;http://www.wikidata.org/entity/Q23902352
3295;Àrab, còpia d'una làmina (Museu d'Art Modern de Tarragona, inv 645);Dibuix;Julio Antonio;645;41;285;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24257003
3296;Àrab, còpia d'una làmina (Museu d'Art Modern de Tarragona, inv 649);Dibuix;Julio Antonio;649;399;282;Museu d'Art Modern de Tarragona;1900-01-01T00:00:00Z;;;;Museu d'Art Modern de Tarragona;;;1.258440599 41.11721560;;;;;;;http://www.wikidata.org/entity/Q24257000
5152;!I Doncs!;Dibuix;Feliu Elias i Bracons;072330-D;238;345;Secció de Dibuix (MNAC);1911;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27526355
5153;...Armes al hombro...;Dibuix;Francesc Camps i Ribera;041140-D;7;13;Secció de Dibuix (MNAC);1908;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27539384
5154;1-abr;Dibuix;Modest Urgell i Inglada;004122-D;315;46;Secció de Dibuix (MNAC);1884;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27530231
5155;1892;Dibuix;;077091-D;;;Secció de Dibuix (MNAC);1892;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546215
5156;1893;Dibuix;;077135-D;;;Secció de Dibuix (MNAC);1893;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546216
5157;1894;Dibuix;;077134-D;;;Secció de Dibuix (MNAC);1894;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546217
5158;1895;Dibuix;;077094-D;;;Secció de Dibuix (MNAC);1895;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546219
5159;1899 ANY DE POCH PA, GARBELL ESPÉS Y CEDÁS CLAR;Dibuix;anònim;102283-D;19;14;Secció de Dibuix (MNAC);1899;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546587
5160;19 retrats i caricatures al «Reglament interior de l'Institut d'Estudis Catalans»;Dibuix;Ismael Smith;251643-CJT;20;31;Secció de Dibuix (MNAC);1907;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27537027
5161;1900 Lo dol de l'any;Dibuix;anònim;102237-D;20;13;Secció de Dibuix (MNAC);1900;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546589
5162;1906;Dibuix;Josep Costa Ferrer;078968-D;;;Secció de Dibuix (MNAC);1906;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546238
5163;1908;Dibuix;Josep Costa Ferrer;078873-D;;;Secció de Dibuix (MNAC);1908;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546240
5164;1911;Dibuix;Josep Costa Ferrer;080616-D;;;Secció de Dibuix (MNAC);1911;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27546403
5165;??;Dibuix;Apel·les Mestres i Oñós;045668-352;253;18;Secció de Dibuix (MNAC);1870;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27527695
5166;?? (Museu Nacional d'Art de Catalunya, inv 045668-259);Dibuix;Apel·les Mestres i Oñós;045668-259;;;Secció de Dibuix (MNAC);;;;Museu Nacional d'Art de Catalunya;Secció de Dibuix (MNAC);;;2.153333333 41.36833333;;;;;;;http://www.wikidata.org/entity/Q27530055
