Nid;Títol;Tipus;Autor;Num. Inventari;Alçada;Amplada;Col·lecció;Inici;Imatge;Subjecte representat;Localització;Col·lecció;Carrer;Codi catàleg;Coordenades;Diócesis;Estatus;Gènere;Material utilitzat;Part de;Població;Wikilink
318;Casa Rovellat;Arquitectura;Manuel Joaquim Raspall i Mayol;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cardedeu%20Raspall%20casa%20Rovellat%20IPA-28597%205188%20resize.jpg;;;;;;2.35823 41.638;;Bé cultural d'interès local;;;;Cardedeu;http://www.wikidata.org/entity/Q18014918
319;Casa Santurce;Arquitectura;Miquel Madorell i Rius;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Madorell-pauUbarri-08019.1604-1802.jpg;;;;Carrer València, 293;;2.16694 41.3956;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q18172411
320;Cases Josefa Villanueva;Arquitectura;Juli Maria Fossas i Martínez;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Fossas-Lluria80-1094.jpg;;;;;;2.16667 41.395;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q18176944
321;Casa Antònia Burés;Arquitectura;Juli Batllevell i Arús;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/AntoniaBures%206205.jpg;;;;;;2.176388888 41.391944444;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q18328090
322;Escola Donya Magdalena;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Escola%20Donya%20Magdalena%2C%20c.%20Sant%20Isidre.jpg;;;;;;2.01197 41.5664;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18328107
323;Can Sans;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/CAN%20SANS%20-%20TOSSA%20-%20IB-088.JPG;;;;;;2.9324 41.7188;;;;;;Tossa de Mar;http://www.wikidata.org/entity/Q18695908
324;Casa Baltasar Gorina;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Baltasar%20Gorina%2C%20c.%20Font%20Vella%2093.jpg;;;;;;2.01456 41.563;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695956
325;Casa Benet Badrinas;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Benet%20Badrinas.jpg;;;;;;2.01499 41.5628;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695958
326;Casa Bonaventura Baltà;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Bonaventura%20Balt%C3%A0%2C%20c.%20Sant%20Antoni.jpg;;;;;;2.01629 41.5662;;;;;;Terrassa;http://www.wikidata.org/entity/Q18695960
327;Casa Camprubí;Arquitectura;Josep Maria Jujol i Gibert;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Jujol-Cornella-CasaCamprubi-2537.jpg;;;;;;2.06145 41.3619;;;;;;Cornellà de Llobregat;http://www.wikidata.org/entity/Q18695963
328;Casa Carles Pagès;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Pag%C3%A8s%2C%20c.%20Puig%20Novell.jpg;;;;;;2.01435 41.5615;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695964
329;Casa Ceremines;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/16%20Carrer%20de%20Santa%20Teresa%2C%20al%20fons%20Casa%20Ceremines.jpg;;;;;;0.491312 40.9061;;Bé cultural d'interès local;;;;Xerta;http://www.wikidata.org/entity/Q18695965
330;Casa Concepció Monset;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Concepci%C3%B3%20Monset%201907.JPG;;;;;;2.01449 41.563;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695966
331;Casa del Bunyolero;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20del%20Bunyolero%2C%20Portal%20de%20Sant%20Roc%20%28II%29.jpg;;;;;;2.00867 41.5611;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695980
332;Casa Francisca Masana i Figueres;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Francisca%20Masana%2C%20Sant%20Leopold%2029%2C%20balcons.jpg;;;;;;2.0129 41.5668;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695988
333;Casa Geis;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Antoni%20Josep%20Torrella%2C%20c.%20Gavatxons.jpg;;;;;;2.01103 41.5625;;;;;;Terrassa;http://www.wikidata.org/entity/Q18695989
334;Casa Higini Roca;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Higini%20Roca%2C%20c.%20Gavatxons.jpg;;;;;;2.01096 41.5628;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695991
335;Casa i magatzem Emili Matalonga;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Emili%20Matalonga%2C%20c.%20Sant%20Pau%2011.jpg;;;;;;2.01354 41.5634;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695993
336;Casa Ignasi Escudé Galí;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Ignasi%20Escud%C3%A9%20Gal%C3%AD%2C%20c.%20del%20Nord.jpg;;;;;;2.01361 41.568;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18695998
337;Casa Joan Barata;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Joan%20Barata%2C%20c.%20Sant%20Pere%20%28III%29.jpg;;;;;;2.0116 41.5638;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696002
338;Casa Joaquim Freixa;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Joaquim%20Freixa%2C%20Raval%20de%20Montserrat%2040.jpg;;;;;;2.00915 41.5633;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696006
339;Casa Josep Boguñà;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Josep%20Bogu%C3%B1%C3%A0.jpg;;;;;;2.00952 41.5629;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696007
340;Casa Pere Romaní;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Pere%20Roman%C3%AD%2C%20c.%20del%20Nord%20%28III%29.jpg;;;;;;2.01363 41.5682;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696029
341;Casa Ramon Matalonga;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Matalonga%2C%20carrer%20Topete.jpg;;;;;;2.01694 41.5607;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696035
342;Casa Ramon Samaranch;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Ramon%20Samaranch%2C%20c.%20Volta.jpg;;;;;;2.00708 41.5634;;;;;;Terrassa;http://www.wikidata.org/entity/Q18696036
343;Casa Soteras;Arquitectura;Salvador Soteras i Taberner;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Soteras%2C%20antic%20Banc%20de%20Terrassa%20%28II%29.jpg;;;;;;2.01535 41.5622;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696043
344;Condicionament Terrassenc;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Acondicionamiento%20Tarrasense.jpg;;;;;;2.00852 41.57;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696101
345;Convent de les Germanes Josefines (Terrassa);Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Convent%20de%20les%20Josefines%20%28Casa%20del%20Malalt%29.jpg;;;;;;2.0062 41.5555;Bisbat de Terrassa;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696103
346;Ermita del Sagrat Cor de Jesús (Terrassa);Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/A102%20Ermita%20del%20Sagrat%20Cor%20de%20Jes%C3%BAs%2C%20Can%20Boada.jpg;;;;;;1.99809 41.5704;Bisbat de Terrassa;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696160
347;Fàbrica Depunt (Igualada;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A0brica%20Depunt%20-%20Igualada.JPG;;;;;;1.61169 41.5825;;;;;;Igualada;http://www.wikidata.org/entity/Q18696191
348;Fàbrica Pere Font i Batallé;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A0brica%20Pere%20Font%20Batall%C3%A9.jpg;;;;;;2.0096 41.56;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696192
349;Farmàcia Albinyana;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Farm%C3%A0cia%20Albi%C3%B1ana%2C%20detall.jpg;;;;;;2.00889 41.5634;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696199
350;Garatge de Can Boada (Llagostera);Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Llagostera%2C%20Carrer%20Barcelona%2045.jpg;;;;;;2.89051 41.8262;;;;;;Llagostera;http://www.wikidata.org/entity/Q18696241
351;Gran Hotel Peninsular;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Hotel%20Pompidor%20%28Terrassa%29.jpg;;;;;;2.01234 41.5646;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696251
352;Magatzem Corcoy;Arquitectura;Melcior Vinyals i Muñoz;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Magatzem%20Corcoy%2C%20pl.%20Moss%C3%A8n%20Jacint%20Verdaguer.jpg;;;;;;2.01305 41.5661;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696580
353;Magatzem Emili Matalonga;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Magatzem%20Emili%20Matalonga%2C%20c.%20Sant%20Pau%2C%20finestra.jpg;;;;;;2.01354 41.5633;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696582
354;Magatzem Miquel Boix;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Magatzem%20Miquel%20Boix.jpg;;;;;;1.28989 41.7848;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696583
355;Magatzems Salvans, Fontanals i Cia.;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Magatzem%20Salvans%2C%20c.%20Passeig.jpg;;;;;;2.01353 41.5656;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696585
356;Magatzems Torras;Arquitectura;Melcior Vinyals i Muñoz;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Magatzems%20Torras.JPG;;;;;;2.0122 41.5647;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696586
357;Murs de contenció de la Casa Salvans;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Murs%20de%20contenci%C3%B3%20casa%20Salvans%2C%20parc%20de%20Vallparad%C3%ADs.jpg;;;;;;2.01955 41.5656;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696670
358;Carrer Pau Casals, 16 (Llagostera);Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Llagostera%2C%20Carre%20Pau%20Casals%2016.jpg;;;;;;2.89194 41.8246;;;;;;Llagostera;http://www.wikidata.org/entity/Q18696712
359;Casa Ribera;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Llagostera%2C%20Casa%20Ribera.jpg;;;;;;2.89389 41.8258;;;;;;Llagostera;http://www.wikidata.org/entity/Q18696803
360;Casa Rissec (Llagostera);Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Llagostera%2C%20Carrer%20%C3%80ngel%20Guimer%C3%A0%206.jpg;;;;;;2.89481 41.8267;;;;;;Llagostera;http://www.wikidata.org/entity/Q18696807
361;Societat General d'Electricitat;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Societat%20General%20d%27Electricitat.jpg;;;;;;2.00966 41.5625;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696928
362;Taller Gibert i Junyent;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A0brica%20Gibert%20i%20Junyent%20%28l%27Electra%29.jpg;;;;;;2.01062 41.5666;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696942
363;Torre de les Aigües (Terrassa);Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20de%20la%20Mina%2C%20pla%C3%A7a%20del%20Doctor%20Robert.jpg;;;;;;2.01666 41.5625;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696977
364;Vapor Marcet Poal;Arquitectura;Lluís Muncunill i Parellada;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Vapor%20Marcet%20Poal%2C%20c.%20de%20la%20Rasa.jpg;;;;;;2.01113 41.5646;;Bé cultural d'interès local;;;;Terrassa;http://www.wikidata.org/entity/Q18696998
365;Ca l'Andreu Fargas;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Ca%20l%27Andreu%20Fargas.jpg;;;;;;1.11145 41.1548;;;;;;Reus;http://www.wikidata.org/entity/Q19255433
366;Cal Carpa;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Carpa%204.JPG;;;;;;1.10672 41.1567;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19255482
367;Cal Codina;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Codina%20-%20Reus%207.JPG;;;;;;1.10755 41.1559;;;;;;Reus;http://www.wikidata.org/entity/Q19255490
368;Cal Ferran de Querol;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Reus%20carrer%20Llovera31%20IPA-9794%201494%20resize.jpg;;;;;;1.106429968 41.1571;;;;;;Reus;http://www.wikidata.org/entity/Q19255495
369;Cal Freixedes;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20Freixedas%20%28Vilafranca%20del%20Pened%C3%A8s%29%20-%203.jpg;;;;;;1.69605 41.346;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19255504
370;Cal Gebellí;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20Gebell%C3%AD.jpg;;;;;;1.10785 41.1543;;;;;;Reus;http://www.wikidata.org/entity/Q19255515
371;Cal Joaquim Pàmies;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20Joaquim%20P%C3%A0mies.jpg;;;;;;1.10728 41.1539;;;;;;Reus;http://www.wikidata.org/entity/Q19255517
372;Cal Josep Bofarull;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Edifici%20d%27habitatges%20al%20raval%20Mart%C3%AD%20i%20Folguera%2C%2033-35%20%28Reus%29P1060485.JPG;;;;;;1.10821 41.1531;;;;;;Reus;http://www.wikidata.org/entity/Q19255519
373;Cal Magí;Arquitectura;;;;;;;;;;;;;1.87417 41.8632;;;;;;Balsareny;http://www.wikidata.org/entity/Q19255525
374;Cal March;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20March%2C%20raval%20de%20Mart%C3%AD%20Folguera.jpg;;;;;;1.10831 41.1532;;;;;;Reus;http://www.wikidata.org/entity/Q19255527
375;Cal Ricard Mata;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20Ricard%20Mata.jpg;;;;;;1.10917 41.1565;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19255563
376;Cal Sebastià Pujol;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Reus%20carrer%20Llovera33%20IPA-9791%201497%20resize.jpg;;;;;;1.1064 41.1571;;;;;;Reus;http://www.wikidata.org/entity/Q19255578
377;Cal Tapiró;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20Tapir%C3%B3.jpg;;;;;;1.10668 41.1567;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19255590
378;Casa Antònia Puget;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/CotCot-CasaPuget-AMarc22-08019.1368-0996.jpg;;;;;;2.17527778 41.39083333;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19255938
379;Casa Bartolí;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Reus%20casa%20Bartoli%20IPA-9544%201588%20resize.jpg;;;;;;1.10658 41.1566;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19255947
380;Casa Batlles;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Batlles.jpg;;;;;;2.15444 41.3944;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19255951
381;Casa Buqueras;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Raval%20de%20Jes%C3%BAs%2C%2038.jpg;;;;;;1.106976 41.155217;;;;;;Reus;http://www.wikidata.org/entity/Q19255969
382;Casa Cañas i Mañé;Arquitectura;Antoni Pons i Domínguez;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Ca%C3%B1as%20i%20Ma%C3%B1%C3%A9%20%28Vilafranca%20del%20Pened%C3%A8s%29%20-%202.jpg;;;;;;1.69921 41.345;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19255987
383;Casa Claramunt;Arquitectura;Santiago Güell i Grau;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Claramunt%20%28Vilafranca%20del%20Pened%C3%A8s%29%20-%203.jpg;;;;;;1.69608 41.3474;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19255988
384;Casa Climent;Arquitectura;;;;;;;;;;;;;2.289554 41.610764;;Bé cultural d'interès local;;;;Tortosa;http://www.wikidata.org/entity/Q19255990
385;Casa Conrad Roure;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Conrad%20Roure.jpg;;;;;;2.15333333 41.39277778;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19255997
386;Casa Domènech i Estapà;Arquitectura;Josep Domènech i Estapà;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Dom%C3%A8nech%20i%20Estap%C3%A0.jpg;;;;;;2.1625 41.3922;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256048
387;Casa Felip;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/TelmFdez-Felip-AMarc16-08019.1366-0919.jpg;;;;;;2.175 41.39083333;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256063
388;Casa Figuerola;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Figuerola.jpg;;;;;;1.10689 41.155;;;;;;Reus;http://www.wikidata.org/entity/Q19256070
389;Casa Fornés;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Reus%20raval%20StaAnna19%20IPA-9815%201653%20resize.jpg;;;;;;1.10844 41.1566;;;;;;Reus;http://www.wikidata.org/entity/Q19256074
390;Casa Granell;Arquitectura;Jeroni Ferran Granell i Manresa;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Granell%20-%20Balmes%2065.jpg;;;;Carrer Balmes, 65;;2.16139 41.39;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256094
391;Casa Grau Pla;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Grau%201.JPG;;;;;;1.10521 41.156;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19256096
392;Casa Guardiet-Berrozque;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Jan%C3%A9%20i%20Alegret%20de%20Vilafranca%20del%20Pened%C3%A8s%20%28detall%29.JPG;;;;;;1.69749 41.3461;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19256099
393;Casa Ibarz Bernat;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Ibarz%20Bernat.jpg;;;;;;2.35572 41.63836;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256108
394;Casa Josep Bertran;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Josep%20Bertran%20%28Vilafranca%20del%20Pened%C3%A8s%29%20-%202.jpg;;;;;;1.6962 41.3474;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19256124
395;Casa Just;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Just%20%28Vilafranca%20del%20Pened%C3%A8s%29%20-%201.jpg;;;;;;1.69793 41.3448;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19256135
396;Casa Laguna;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/013%20Casa%20Laguna%2C%20al%20carrer%20de%20Monterols.jpg;;;;;;1.10803 41.1554;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19256137
397;Casa Lamadrid;Arquitectura;Lluís Domènech i Montaner;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/DiM-Lamadrid-1789.JPG;;;;;;2.16806 41.3969;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256139
398;Casa Llopis Bofill;Arquitectura;Antoni Maria Gallissà i Soqué;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Gallissa-llopis-1731.JPG;;;;;;2.16944 41.3975;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256143
399;Casa Manuel Felip;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Manuel%20Felip%2C%20Ausi%C3%A0s%20Marc%2020.jpg;;;;;;2.175277777 41.390833333;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256147
400;Casa Pia Batlló;Arquitectura;Josep Vilaseca i Casanovas;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Rambla%20Cat17.jpeg;;;;;;2.16139 41.39;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256203
401;Casa R. Sala;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/BoadaPiera-Sala-EnricGranados106-08019.1489-0871.jpg;;;;;;2.15472222 41.39361111;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256219
402;Casa Ramona Quer;Arquitectura;Santiago Güell i Grau;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/077%20Casa%20de%20Ramona%20Quer%20i%20Via%2C%20c.%20Consellers%206%20%28Vilafranca%20del%20Pened%C3%A8s%29.JPG;;;;;;2.215944 41.535778;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19256224
403;Casa Sagarra;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Sagarra%20-%20Reus%202.JPG;;;;;;1.10593 41.156;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19256235
404;Casa Sardà Martí;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cal%20Sard%C3%A0%20Mart%C3%AD.jpg;;;;;;1.10803 41.1532;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19256244
405;Casa Tarrats;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Tarrats%20-%20Reus%20-%201.JPG;;;;;;1.10559 41.1561;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19256267
406;Casa Vilà;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Maymo-vila-Girona46-08019.1495-0937r.jpg;;;;;;2.15333 41.3936;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256289
407;Cases Armenteras i Parellada;Arquitectura;Arnau Calvet i Peyronill;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/CalvetPeyronil-ArmenteresParellada-proven%C3%A7a-08019.1563-0545.jpg;;;;Carrer Provença, 324-326;;2.16472 41.3969;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256313
408;Cases Cabot;Arquitectura;Josep Vilaseca i Casanovas;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cases%20Cabot.jpg;;;;Carrer Roger de Llúria, 8-14;;2.17306 41.3903;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256315
409;Cases Jeroni F. Granell;Arquitectura;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Cases%20Jeroni%20F.%20Granell%20-%20detall%20vertical.jpg;;;;;;2.15694444 41.38916667;;Bé cultural d'interès local;;;;Barcelona;http://www.wikidata.org/entity/Q19256321
410;Electra Vilafranquina;Arquitectura;Santiago Güell i Grau;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/L%27Electra%20Vilafranquina%20%28Vilafranca%20del%20Pened%C3%A8s%29%20-%201.jpg;;;;;;1.70129 41.3473;;;;;;Vilafranca del Penedès;http://www.wikidata.org/entity/Q19256562
411;Escoles Prat de la Riba;Arquitectura;Pere Caselles i Tarrats;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Escoles%20Prat%20de%20la%20Riba.jpg;;;;;;1.10202 41.1572;;Bé cultural d'interès local;;;;Reus;http://www.wikidata.org/entity/Q19256582
